x,y
0.27951829,0.29599793
0.27938370,0.29604397
0.27924912,0.29608995
0.27911455,0.29613588
0.27897997,0.29618176
0.27884541,0.29622760
0.27871084,0.29627338
0.27857628,0.29631911
0.27844173,0.29636479
0.27830718,0.29641042
0.27817263,0.29645599
0.27803809,0.29650152
0.27790355,0.29654700
0.27776901,0.29659243
0.27763448,0.29663780
0.27749996,0.29668313
0.27736544,0.29672841
0.27723092,0.29677363
0.27709640,0.29681881
0.27696189,0.29686393
0.27682739,0.29690901
0.27669289,0.29695403
0.27655839,0.29699900
0.27642390,0.29704392
0.27628941,0.29708880
0.27615492,0.29713362
0.27602044,0.29717839
0.27588597,0.29722311
0.27575149,0.29726778
0.27561702,0.29731240
0.27548256,0.29735697
0.27534810,0.29740148
0.27521364,0.29744595
0.27507919,0.29749037
0.27494474,0.29753474
0.27481030,0.29757905
0.27467586,0.29762332
0.27454143,0.29766753
0.27440700,0.29771170
0.27427257,0.29775581
0.27413815,0.29779988
0.27400373,0.29784389
0.27386931,0.29788785
0.27373490,0.29793176
0.27360050,0.29797562
0.27346608,0.29801944
0.27333166,0.29806321
0.27319722,0.29810694
0.27306277,0.29815062
0.27292830,0.29819426
0.27279382,0.29823785
0.27265932,0.29828140
0.27252481,0.29832491
0.27239029,0.29836838
0.27225575,0.29841180
0.27212120,0.29845517
0.27198663,0.29849850
0.27185205,0.29854179
0.27171746,0.29858503
0.27158285,0.29862823
0.27144823,0.29867139
0.27131359,0.29871450
0.27117894,0.29875757
0.27104428,0.29880060
0.27090960,0.29884358
0.27077490,0.29888651
0.27064020,0.29892941
0.27050548,0.29897226
0.27037074,0.29901506
0.27023599,0.29905782
0.27010123,0.29910054
0.26996645,0.29914321
0.26983166,0.29918584
0.26969686,0.29922843
0.26956204,0.29927097
0.26942720,0.29931347
0.26929236,0.29935592
0.26915749,0.29939833
0.26902262,0.29944070
0.26888773,0.29948302
0.26875282,0.29952530
0.26861791,0.29956754
0.26848297,0.29960973
0.26834803,0.29965188
0.26821307,0.29969398
0.26807809,0.29973604
0.26794311,0.29977805
0.26780810,0.29982002
0.26767309,0.29986195
0.26753806,0.29990384
0.26740301,0.29994568
0.26726795,0.29998747
0.26713288,0.30002922
0.26699779,0.30007093
0.26686269,0.30011260
0.26672758,0.30015422
0.26659245,0.30019579
0.26645731,0.30023733
0.26632215,0.30027882
0.26618698,0.30032026
0.26605179,0.30036166
0.26591659,0.30040302
0.26578138,0.30044433
0.26564615,0.30048560
0.26551091,0.30052683
0.26537565,0.30056801
0.26524038,0.30060915
0.26510510,0.30065024
0.26496980,0.30069129
0.26483449,0.30073230
0.26469916,0.30077326
0.26456382,0.30081418
0.26442847,0.30085505
0.26429310,0.30089588
0.26415772,0.30093667
0.26402232,0.30097741
0.26388691,0.30101811
0.26375149,0.30105877
0.26361605,0.30109938
0.26348060,0.30113994
0.26334513,0.30118047
0.26320965,0.30122095
0.26307415,0.30126138
0.26293864,0.30130178
0.26280312,0.30134212
0.26266758,0.30138243
0.26253203,0.30142269
0.26239647,0.30146290
0.26226089,0.30150308
0.26212529,0.30154320
0.26198969,0.30158329
0.26185407,0.30162333
0.26171843,0.30166333
0.26158278,0.30170328
0.26144712,0.30174319
0.26131144,0.30178305
0.26117575,0.30182288
0.26104004,0.30186265
0.26090432,0.30190239
0.26076859,0.30194208
0.26063284,0.30198172
0.26049708,0.30202132
0.26036130,0.30206088
0.26022551,0.30210040
0.26008970,0.30213987
0.25995388,0.30217929
0.25981805,0.30221868
0.25968221,0.30225802
0.25954634,0.30229731
0.25941047,0.30233656
0.25927458,0.30237577
0.25913868,0.30241493
0.25900276,0.30245405
0.25886683,0.30249313
0.25873088,0.30253216
0.25859492,0.30257115
0.25845895,0.30261009
0.25832296,0.30264899
0.25818696,0.30268784
0.25805094,0.30272666
0.25791492,0.30276543
0.25777887,0.30280415
0.25764281,0.30284283
0.25750674,0.30288147
0.25737066,0.30292006
0.25723455,0.30295861
0.25709844,0.30299711
0.25696231,0.30303557
0.25682617,0.30307399
0.25669001,0.30311237
0.25655384,0.30315069
0.25641766,0.30318898
0.25628146,0.30322722
0.25614525,0.30326542
0.25600902,0.30330357
0.25587278,0.30334168
0.25573652,0.30337975
0.25560025,0.30341777
0.25546397,0.30345575
0.25532767,0.30349369
0.25519136,0.30353158
0.25505504,0.30356942
0.25491870,0.30360723
0.25478234,0.30364498
0.25464598,0.30368270
0.25450960,0.30372037
0.25437320,0.30375800
0.25423679,0.30379558
0.25410037,0.30383312
0.25396393,0.30387062
0.25382748,0.30390807
0.25369101,0.30394548
0.25355453,0.30398284
0.25341803,0.30402016
0.25328153,0.30405744
0.25314500,0.30409467
0.25300847,0.30413186
0.25287192,0.30416900
0.25273535,0.30420610
0.25259877,0.30424316
0.25246218,0.30428017
0.25232557,0.30431714
0.25218895,0.30435407
0.25205232,0.30439095
0.25191567,0.30442779
0.25177901,0.30446458
0.25164233,0.30450133
0.25150564,0.30453804
0.25136893,0.30457470
0.25123221,0.30461132
0.25109548,0.30464789
0.25095873,0.30468442
0.25082197,0.30472091
0.25068519,0.30475735
0.25054840,0.30479375
0.25041160,0.30483010
0.25027478,0.30486642
0.25013795,0.30490268
0.25000110,0.30493891
0.24986424,0.30497508
0.24972737,0.30501122
0.24959048,0.30504731
0.24945358,0.30508336
0.24931666,0.30511936
0.24917973,0.30515532
0.24904279,0.30519124
0.24890583,0.30522711
0.24876885,0.30526294
0.24863187,0.30529872
0.24849487,0.30533446
0.24835785,0.30537016
0.24822082,0.30540581
0.24808378,0.30544142
0.24794672,0.30547699
0.24780965,0.30551251
0.24767257,0.30554799
0.24753547,0.30558342
0.24739835,0.30561881
0.24726122,0.30565415
0.24712408,0.30568946
0.24698693,0.30572471
0.24684976,0.30575993
0.24671257,0.30579510
0.24657537,0.30583022
0.24643816,0.30586531
0.24630094,0.30590035
0.24616370,0.30593534
0.24602644,0.30597029
0.24588917,0.30600520
0.24575189,0.30604006
0.24561459,0.30607488
0.24547728,0.30610965
0.24533996,0.30614439
0.24520262,0.30617907
0.24506527,0.30621372
0.24492790,0.30624832
0.24479052,0.30628287
0.24465312,0.30631738
0.24451572,0.30635185
0.24437829,0.30638628
0.24424085,0.30642066
0.24410340,0.30645499
0.24396594,0.30648928
0.24382846,0.30652353
0.24369096,0.30655774
0.24355346,0.30659190
0.24341594,0.30662602
0.24327840,0.30666009
0.24314085,0.30669412
0.24300329,0.30672810
0.24286571,0.30676204
0.24272812,0.30679594
0.24259051,0.30682980
0.24245289,0.30686361
0.24231525,0.30689737
0.24217761,0.30693109
0.24203994,0.30696477
0.24190227,0.30699841
0.24176458,0.30703200
0.24162687,0.30706554
0.24148915,0.30709905
0.24135142,0.30713250
0.24121367,0.30716592
0.24107591,0.30719929
0.24093814,0.30723262
0.24080035,0.30726590
0.24066254,0.30729914
0.24052473,0.30733234
0.24038690,0.30736549
0.24024905,0.30739859
0.24011119,0.30743166
0.23997332,0.30746468
0.23983543,0.30749765
0.23969753,0.30753059
0.23955961,0.30756348
0.23942168,0.30759632
0.23928374,0.30762912
0.23914578,0.30766188
0.23900781,0.30769459
0.23886982,0.30772726
0.23873182,0.30775988
0.23859381,0.30779246
0.23845578,0.30782500
0.23831774,0.30785750
0.23817968,0.30788994
0.23804161,0.30792235
0.23790352,0.30795471
0.23776542,0.30798703
0.23762731,0.30801930
0.23748919,0.30805153
0.23735104,0.30808372
0.23721289,0.30811586
0.23707472,0.30814796
0.23693654,0.30818002
0.23679834,0.30821203
0.23666013,0.30824399
0.23652190,0.30827592
0.23638366,0.30830780
0.23624541,0.30833963
0.23610714,0.30837142
0.23596886,0.30840317
0.23583056,0.30843487
0.23569225,0.30846653
0.23555393,0.30849815
0.23541559,0.30852972
0.23527724,0.30856125
0.23513887,0.30859273
0.23500049,0.30862417
0.23486210,0.30865557
0.23472369,0.30868692
0.23458527,0.30871823
0.23444683,0.30874949
0.23430838,0.30878072
0.23416992,0.30881189
0.23403144,0.30884303
0.23389294,0.30887411
0.23375444,0.30890516
0.23361592,0.30893616
0.23347738,0.30896712
0.23333883,0.30899803
0.23320027,0.30902890
0.23306169,0.30905973
0.23292310,0.30909051
0.23278449,0.30912125
0.23264587,0.30915194
0.23250724,0.30918259
0.23236859,0.30921320
0.23222993,0.30924376
0.23209125,0.30927428
0.23195256,0.30930476
0.23181386,0.30933519
0.23167514,0.30936557
0.23153641,0.30939592
0.23139766,0.30942622
0.23125890,0.30945647
0.23112013,0.30948668
0.23098134,0.30951685
0.23084254,0.30954698
0.23070372,0.30957706
0.23056489,0.30960709
0.23042605,0.30963708
0.23028719,0.30966703
0.23014831,0.30969694
0.23000943,0.30972680
0.22987053,0.30975661
0.22973161,0.30978639
0.22959268,0.30981612
0.22945374,0.30984580
0.22931478,0.30987544
0.22917581,0.30990504
0.22903682,0.30993459
0.22889782,0.30996410
0.22875881,0.30999357
0.22861978,0.31002299
0.22848074,0.31005237
0.22834169,0.31008170
0.22820262,0.31011099
0.22806353,0.31014024
0.22792443,0.31016944
0.22778532,0.31019860
0.22764619,0.31022771
0.22750705,0.31025678
0.22736790,0.31028581
0.22722873,0.31031479
0.22708955,0.31034373
0.22695035,0.31037263
0.22681114,0.31040148
0.22667192,0.31043029
0.22653268,0.31045905
0.22639342,0.31048777
0.22625416,0.31051645
0.22611488,0.31054508
0.22597558,0.31057367
0.22583627,0.31060221
0.22569695,0.31063071
0.22555761,0.31065917
0.22541826,0.31068758
0.22527889,0.31071595
0.22513951,0.31074427
0.22500012,0.31077255
0.22486071,0.31080079
0.22472129,0.31082898
0.22458186,0.31085713
0.22444241,0.31088524
0.22430294,0.31091330
0.22416346,0.31094132
0.22402397,0.31096929
0.22388446,0.31099722
0.22374494,0.31102511
0.22360541,0.31105295
0.22346586,0.31108075
0.22332630,0.31110850
0.22318672,0.31113621
0.22304713,0.31116388
0.22290753,0.31119150
0.22276791,0.31121908
0.22262827,0.31124661
0.22248863,0.31127410
0.22234897,0.31130155
0.22220929,0.31132896
0.22206960,0.31135631
0.22192990,0.31138363
0.22179018,0.31141090
0.22165045,0.31143813
0.22151070,0.31146531
0.22137094,0.31149245
0.22123117,0.31151955
0.22109138,0.31154660
0.22095158,0.31157361
0.22081177,0.31160057
0.22067194,0.31162750
0.22053209,0.31165437
0.22039223,0.31168120
0.22025236,0.31170799
0.22011247,0.31173474
0.21997257,0.31176144
0.21983266,0.31178810
0.21969273,0.31181471
0.21955279,0.31184128
0.21941283,0.31186781
0.21927286,0.31189429
0.21913288,0.31192073
0.21899288,0.31194712
0.21885286,0.31197347
0.21871284,0.31199978
0.21857280,0.31202604
0.21843274,0.31205226
0.21829267,0.31207843
0.21815259,0.31210456
0.21801249,0.31213065
0.21787238,0.31215669
0.21773225,0.31218269
0.21759211,0.31220865
0.21745196,0.31223456
0.21731179,0.31226042
0.21717161,0.31228625
0.21703141,0.31231203
0.21689120,0.31233776
0.21675098,0.31236346
0.21661074,0.31238910
0.21647049,0.31241471
0.21633022,0.31244027
0.21618994,0.31246578
0.21604965,0.31249126
0.21590934,0.31251669
0.21576902,0.31254207
0.21562868,0.31256741
0.21548833,0.31259271
0.21534796,0.31261796
0.21520759,0.31264317
0.21506719,0.31266834
0.21492679,0.31269346
0.21478636,0.31271854
0.21464593,0.31274357
0.21450548,0.31276856
0.21436502,0.31279350
0.21422454,0.31281841
0.21408405,0.31284327
0.21394354,0.31286808
0.21380302,0.31289285
0.21366249,0.31291758
0.21352194,0.31294226
0.21338138,0.31296690
0.21324080,0.31299149
0.21310021,0.31301604
0.21295961,0.31304055
0.21281899,0.31306501
0.21267836,0.31308943
0.21253771,0.31311381
0.21239705,0.31313814
0.21225638,0.31316243
0.21211569,0.31318667
0.21197499,0.31321087
0.21183427,0.31323503
0.21169354,0.31325914
0.21155279,0.31328321
0.21141203,0.31330723
0.21127126,0.31333121
0.21113047,0.31335515
0.21098967,0.31337904
0.21084886,0.31340289
0.21070803,0.31342670
0.21056718,0.31345046
0.21042633,0.31347418
0.21028546,0.31349785
0.21014457,0.31352148
0.21000367,0.31354507
0.20986276,0.31356861
0.20972183,0.31359210
0.20958089,0.31361556
0.20943993,0.31363897
0.20929896,0.31366234
0.20915798,0.31368566
0.20901698,0.31370894
0.20887597,0.31373217
0.20873494,0.31375536
0.20859390,0.31377851
0.20845284,0.31380161
0.20831178,0.31382467
0.20817069,0.31384769
0.20802960,0.31387066
0.20788849,0.31389358
0.20774736,0.31391647
0.20760622,0.31393931
0.20746507,0.31396210
0.20732390,0.31398486
0.20718272,0.31400756
0.20704152,0.31403023
0.20690032,0.31405285
0.20675909,0.31407542
0.20661785,0.31409796
0.20647660,0.31412045
0.20633534,0.31414289
0.20619406,0.31416529
0.20605276,0.31418765
0.20591146,0.31420996
0.20577013,0.31423223
0.20562880,0.31425446
0.20548745,0.31427664
0.20534608,0.31429878
0.20520471,0.31432087
0.20506331,0.31434292
0.20492191,0.31436492
0.20478049,0.31438689
0.20463905,0.31440881
0.20449760,0.31443068
0.20435614,0.31445251
0.20421466,0.31447430
0.20407317,0.31449604
0.20393167,0.31451774
0.20379015,0.31453939
0.20364862,0.31456100
0.20350707,0.31458257
0.20336551,0.31460409
0.20322393,0.31462557
0.20308234,0.31464701
0.20294074,0.31466840
0.20279912,0.31468975
0.20265749,0.31471105
0.20251584,0.31473231
0.20237418,0.31475353
0.20223251,0.31477470
0.20209082,0.31479583
0.20194912,0.31481691
0.20180740,0.31483795
0.20166567,0.31485895
0.20152393,0.31487990
0.20138217,0.31490081
0.20124040,0.31492168
0.20109861,0.31494250
0.20095681,0.31496328
0.20081500,0.31498401
0.20067317,0.31500470
0.20053133,0.31502535
0.20038947,0.31504595
0.20024760,0.31506651
0.20010571,0.31508702
0.19996382,0.31510749
0.19982190,0.31512792
0.19967998,0.31514830
0.19953803,0.31516864
0.19939608,0.31518893
0.19925411,0.31520918
0.19911213,0.31522939
0.19897013,0.31524955
0.19882812,0.31526967
0.19868609,0.31528975
0.19854405,0.31530978
0.19840200,0.31532977
0.19825993,0.31534971
0.19811785,0.31536961
0.19797575,0.31538946
0.19783364,0.31540928
0.19769152,0.31542904
0.19754938,0.31544877
0.19740723,0.31546845
0.19726506,0.31548809
0.19712288,0.31550768
0.19698068,0.31552723
0.19683848,0.31554673
0.19669625,0.31556619
0.19655402,0.31558561
0.19641177,0.31560498
0.19626950,0.31562431
0.19612722,0.31564360
0.19598493,0.31566284
0.19584262,0.31568204
0.19570030,0.31570119
0.19555796,0.31572030
0.19541562,0.31573937
0.19527325,0.31575839
0.19513087,0.31577737
0.19498848,0.31579630
0.19484608,0.31581519
0.19470366,0.31583404
0.19456122,0.31585284
0.19441878,0.31587160
0.19427631,0.31589031
0.19413384,0.31590899
0.19399135,0.31592761
0.19384884,0.31594620
0.19370632,0.31596474
0.19356379,0.31598323
0.19342125,0.31600168
0.19327868,0.31602009
0.19313611,0.31603845
0.19299352,0.31605677
0.19285092,0.31607505
0.19270830,0.31609328
0.19256567,0.31611147
0.19242303,0.31612962
0.19228037,0.31614772
0.19213769,0.31616577
0.19199501,0.31618379
0.19185231,0.31620176
0.19170959,0.31621968
0.19156686,0.31623756
0.19142412,0.31625540
0.19128136,0.31627319
0.19113859,0.31629094
0.19099580,0.31630865
0.19085300,0.31632631
0.19071019,0.31634393
0.19056736,0.31636150
0.19042452,0.31637903
0.19028166,0.31639652
0.19013879,0.31641396
0.18999591,0.31643136
0.18985301,0.31644871
0.18971010,0.31646602
0.18956717,0.31648329
0.18942423,0.31650051
0.18928128,0.31651769
0.18913831,0.31653483
0.18899532,0.31655192
0.18885233,0.31656897
0.18870932,0.31658597
0.18856629,0.31660293
0.18842325,0.31661985
0.18828020,0.31663672
0.18813713,0.31665355
0.18799405,0.31667033
0.18785095,0.31668707
0.18770785,0.31670377
0.18756472,0.31672042
0.18742158,0.31673703
0.18727843,0.31675359
0.18713527,0.31677012
0.18699209,0.31678659
0.18684889,0.31680303
0.18670569,0.31681941
0.18656246,0.31683576
0.18641923,0.31685206
0.18627598,0.31686832
0.18613271,0.31688453
0.18598943,0.31690070
0.18584614,0.31691683
0.18570284,0.31693291
0.18555951,0.31694895
0.18541618,0.31696494
0.18527283,0.31698089
0.18512947,0.31699680
0.18498609,0.31701266
0.18484270,0.31702848
0.18469930,0.31704426
0.18455588,0.31705999
0.18441244,0.31707568
0.18426900,0.31709132
0.18412553,0.31710692
0.18398206,0.31712247
0.18383857,0.31713799
0.18369507,0.31715345
0.18355155,0.31716888
0.18340802,0.31718426
0.18326447,0.31719959
0.18312091,0.31721489
0.18297734,0.31723013
0.18283375,0.31724534
0.18269015,0.31726050
0.18254653,0.31727562
0.18240290,0.31729069
0.18225926,0.31730572
0.18211560,0.31732070
0.18197193,0.31733564
0.18182824,0.31735054
0.18168454,0.31736540
0.18154082,0.31738021
0.18139710,0.31739497
0.18125335,0.31740969
0.18110960,0.31742437
0.18096582,0.31743900
0.18082204,0.31745360
0.18067824,0.31746814
0.18053443,0.31748264
0.18039060,0.31749710
0.18024676,0.31751152
0.18010290,0.31752589
0.17995903,0.31754021
0.17981515,0.31755450
0.17967125,0.31756874
0.17952734,0.31758293
0.17938341,0.31759708
0.17923947,0.31761119
0.17909552,0.31762525
0.17895155,0.31763927
0.17880757,0.31765325
0.17866357,0.31766718
0.17851956,0.31768107
0.17837554,0.31769491
0.17823150,0.31770872
0.17808745,0.31772247
0.17794338,0.31773618
0.17779930,0.31774985
0.17765521,0.31776348
0.17751110,0.31777706
0.17736698,0.31779060
0.17722284,0.31780409
0.17707869,0.31781754
0.17693452,0.31783094
0.17679034,0.31784431
0.17664615,0.31785762
0.17650194,0.31787090
0.17635772,0.31788413
0.17621349,0.31789731
0.17606924,0.31791045
0.17592497,0.31792355
0.17578070,0.31793661
0.17563640,0.31794962
0.17549210,0.31796258
0.17534778,0.31797551
0.17520344,0.31798839
0.17505910,0.31800122
0.17491473,0.31801401
0.17477036,0.31802676
0.17462597,0.31803946
0.17448156,0.31805212
0.17433714,0.31806474
0.17419271,0.31807731
0.17404827,0.31808984
0.17390380,0.31810232
0.17375933,0.31811476
0.17361484,0.31812716
0.17347034,0.31813951
0.17332582,0.31815182
0.17318129,0.31816408
0.17303675,0.31817630
0.17289219,0.31818848
0.17274761,0.31820061
0.17260303,0.31821270
0.17245842,0.31822475
0.17231381,0.31823675
0.17216918,0.31824871
0.17202454,0.31826062
0.17187988,0.31827249
0.17173521,0.31828432
0.17159052,0.31829610
0.17144582,0.31830784
0.17130111,0.31831953
0.17115638,0.31833118
0.17101164,0.31834279
0.17086688,0.31835435
0.17072211,0.31836587
0.17057733,0.31837734
0.17043253,0.31838877
0.17028771,0.31840016
0.17014289,0.31841150
0.16999805,0.31842280
0.16985319,0.31843406
0.16970832,0.31844527
0.16956344,0.31845644
0.16941854,0.31846756
0.16927363,0.31847864
0.16912871,0.31848968
0.16898377,0.31850067
0.16883882,0.31851162
0.16869385,0.31852252
0.16854887,0.31853338
0.16840387,0.31854420
0.16825886,0.31855497
0.16811384,0.31856570
0.16796880,0.31857638
0.16782375,0.31858702
0.16767868,0.31859762
0.16753360,0.31860817
0.16738851,0.31861868
0.16724340,0.31862915
0.16709828,0.31863957
0.16695314,0.31864995
0.16680799,0.31866028
0.16666283,0.31867057
0.16651765,0.31868082
0.16637246,0.31869102
0.16622725,0.31870118
0.16608203,0.31871129
0.16593679,0.31872136
0.16579155,0.31873139
0.16564628,0.31874137
0.16550101,0.31875131
0.16535571,0.31876121
0.16521041,0.31877106
0.16506509,0.31878087
0.16491976,0.31879063
0.16477441,0.31880035
0.16462905,0.31881002
0.16448367,0.31881966
0.16433828,0.31882924
0.16419288,0.31883879
0.16404746,0.31884829
0.16390203,0.31885774
0.16375658,0.31886716
0.16361112,0.31887652
0.16346565,0.31888585
0.16332016,0.31889513
0.16317466,0.31890437
0.16302914,0.31891356
0.16288361,0.31892271
0.16273807,0.31893181
0.16259251,0.31894087
0.16244694,0.31894989
0.16230135,0.31895887
0.16215575,0.31896780
0.16201014,0.31897668
0.16186451,0.31898552
0.16171886,0.31899432
0.16157321,0.31900307
0.16142754,0.31901179
0.16128185,0.31902045
0.16113615,0.31902907
0.16099044,0.31903765
0.16084471,0.31904619
0.16069897,0.31905468
0.16055321,0.31906313
0.16040744,0.31907153
0.16026166,0.31907989
0.16011586,0.31908820
0.15997005,0.31909647
0.15982422,0.31910470
0.15967838,0.31911289
0.15953253,0.31912103
0.15938666,0.31912912
0.15924078,0.31913717
0.15909488,0.31914518
0.15894897,0.31915315
0.15880305,0.31916107
0.15865711,0.31916894
0.15851116,0.31917678
0.15836519,0.31918456
0.15821921,0.31919231
0.15807322,0.31920001
0.15792721,0.31920767
0.15778118,0.31921528
0.15763515,0.31922285
0.15748910,0.31923038
0.15734303,0.31923786
0.15719695,0.31924529
0.15705086,0.31925269
0.15690475,0.31926004
0.15675863,0.31926734
0.15661249,0.31927461
0.15646634,0.31928182
0.15632018,0.31928900
0.15617400,0.31929613
0.15602781,0.31930322
0.15588161,0.31931026
0.15573539,0.31931726
0.15558915,0.31932421
0.15544290,0.31933112
0.15529664,0.31933799
0.15515036,0.31934481
0.15500407,0.31935159
0.15485777,0.31935833
0.15471145,0.31936502
0.15456512,0.31937167
0.15441877,0.31937827
0.15427241,0.31938483
0.15412604,0.31939135
0.15397965,0.31939782
0.15383324,0.31940425
0.15368683,0.31941064
0.15354040,0.31941698
0.15339395,0.31942327
0.15324749,0.31942953
0.15310102,0.31943573
0.15295453,0.31944190
0.15280803,0.31944802
0.15266151,0.31945410
0.15251498,0.31946013
0.15236844,0.31946612
0.15222188,0.31947207
0.15207531,0.31947797
0.15192873,0.31948383
0.15178213,0.31948964
0.15163551,0.31949541
0.15148888,0.31950114
0.15134224,0.31950682
0.15119558,0.31951246
0.15104891,0.31951805
0.15090223,0.31952361
0.15075553,0.31952911
0.15060882,0.31953458
0.15046209,0.31953999
0.15031535,0.31954537
0.15016860,0.31955070
0.15002183,0.31955599
0.14987504,0.31956123
0.14972825,0.31956643
0.14958144,0.31957159
0.14943461,0.31957670
0.14928777,0.31958177
0.14914092,0.31958679
0.14899405,0.31959177
0.14884717,0.31959671
0.14870027,0.31960160
0.14855336,0.31960645
0.14840644,0.31961126
0.14825950,0.31961602
0.14811255,0.31962073
0.14796558,0.31962541
0.14781860,0.31963004
0.14767161,0.31963462
0.14752460,0.31963916
0.14737758,0.31964366
0.14723054,0.31964812
0.14708349,0.31965253
0.14693643,0.31965689
0.14678935,0.31966121
0.14664226,0.31966549
0.14649515,0.31966973
0.14634803,0.31967392
0.14620090,0.31967806
0.14605375,0.31968217
0.14590658,0.31968623
0.14575941,0.31969024
0.14561222,0.31969421
0.14546501,0.31969814
0.14531779,0.31970202
0.14517056,0.31970586
0.14502331,0.31970966
0.14487605,0.31971341
0.14472877,0.31971712
0.14458148,0.31972078
0.14443418,0.31972440
0.14428686,0.31972798
0.14413953,0.31973151
0.14399218,0.31973500
0.14384482,0.31973844
0.14369745,0.31974184
0.14355006,0.31974520
0.14340266,0.31974851
0.14325524,0.31975178
0.14310781,0.31975501
0.14296037,0.31975819
0.14281291,0.31976133
0.14266544,0.31976442
0.14251795,0.31976747
0.14237045,0.31977048
0.14222293,0.31977344
0.14207540,0.31977636
0.14192786,0.31977923
0.14178030,0.31978206
0.14163273,0.31978485
0.14148515,0.31978759
0.14133755,0.31979029
0.14118994,0.31979294
0.14104231,0.31979555
0.14089467,0.31979812
0.14074701,0.31980064
0.14059934,0.31980312
0.14045166,0.31980556
0.14030396,0.31980795
0.14015625,0.31981030
0.14000852,0.31981260
0.13986078,0.31981486
0.13971303,0.31981708
0.13956526,0.31981925
0.13941748,0.31982138
0.13926968,0.31982346
0.13912187,0.31982550
0.13897405,0.31982750
0.13882621,0.31982945
0.13867835,0.31983136
0.13853049,0.31983322
0.13838261,0.31983505
0.13823471,0.31983682
0.13808680,0.31983856
0.13793888,0.31984025
0.13779094,0.31984189
0.13764299,0.31984349
0.13749503,0.31984505
0.13734705,0.31984656
0.13719905,0.31984803
0.13705105,0.31984946
0.13690302,0.31985084
0.13675499,0.31985218
0.13660694,0.31985348
0.13645888,0.31985473
0.13631080,0.31985593
0.13616271,0.31985710
0.13601460,0.31985821
0.13586648,0.31985929
0.13571835,0.31986032
0.13557020,0.31986131
0.13542203,0.31986225
0.13527386,0.31986315
0.13512567,0.31986401
0.13497746,0.31986482
0.13482924,0.31986559
0.13468101,0.31986631
0.13453277,0.31986699
0.13438450,0.31986763
0.13423623,0.31986822
0.13408794,0.31986877
0.13393964,0.31986927
0.13379132,0.31986973
0.13364299,0.31987015
0.13349464,0.31987052
0.13334628,0.31987085
0.13319791,0.31987114
0.13304952,0.31987138
0.13290112,0.31987158
0.13275271,0.31987173
0.13260428,0.31987184
0.13245583,0.31987191
0.13230737,0.31987193
0.13204110,0.31987184
0.13177495,0.31987159
0.13150891,0.31987116
0.13124298,0.31987056
0.13097716,0.31986979
0.13071146,0.31986885
0.13044587,0.31986774
0.13018040,0.31986646
0.12991504,0.31986500
0.12964980,0.31986338
0.12938466,0.31986158
0.12911965,0.31985962
0.12885474,0.31985748
0.12858995,0.31985517
0.12832528,0.31985269
0.12806071,0.31985004
0.12779626,0.31984722
0.12753193,0.31984423
0.12726771,0.31984107
0.12700360,0.31983773
0.12673961,0.31983423
0.12647573,0.31983055
0.12621196,0.31982671
0.12594831,0.31982269
0.12568477,0.31981850
0.12542135,0.31981414
0.12515804,0.31980961
0.12489484,0.31980491
0.12463176,0.31980004
0.12436879,0.31979499
0.12410594,0.31978978
0.12384319,0.31978439
0.12358057,0.31977884
0.12331805,0.31977311
0.12305565,0.31976721
0.12279337,0.31976114
0.12253120,0.31975490
0.12226914,0.31974849
0.12200719,0.31974191
0.12174536,0.31973515
0.12148365,0.31972823
0.12122205,0.31972113
0.12096056,0.31971387
0.12069918,0.31970643
0.12043792,0.31969882
0.12017677,0.31969104
0.11991574,0.31968309
0.11965482,0.31967497
0.11939401,0.31966668
0.11913332,0.31965822
0.11887274,0.31964958
0.11861228,0.31964078
0.11835193,0.31963180
0.11809169,0.31962266
0.11783157,0.31961334
0.11757156,0.31960385
0.11731167,0.31959419
0.11705188,0.31958436
0.11679222,0.31957436
0.11653266,0.31956419
0.11627322,0.31955384
0.11601390,0.31954333
0.11575469,0.31953264
0.11549559,0.31952179
0.11523660,0.31951076
0.11497773,0.31949956
0.11471898,0.31948819
0.11446033,0.31947665
0.11420180,0.31946494
0.11394339,0.31945306
0.11368509,0.31944100
0.11342690,0.31942878
0.11316883,0.31941638
0.11291087,0.31940382
0.11265302,0.31939108
0.11239529,0.31937817
0.11213767,0.31936509
0.11188017,0.31935184
0.11162278,0.31933842
0.11136550,0.31932483
0.11110834,0.31931107
0.11085129,0.31929713
0.11059435,0.31928303
0.11033753,0.31926875
0.11008082,0.31925431
0.10982423,0.31923969
0.10956775,0.31922490
0.10931138,0.31920994
0.10905513,0.31919481
0.10879899,0.31917951
0.10854297,0.31916404
0.10828706,0.31914839
0.10803126,0.31913258
0.10777558,0.31911659
0.10752001,0.31910044
0.10726455,0.31908411
0.10700921,0.31906761
0.10675398,0.31905094
0.10649887,0.31903410
0.10624387,0.31901709
0.10598898,0.31899991
0.10573421,0.31898255
0.10547955,0.31896503
0.10522501,0.31894733
0.10497058,0.31892947
0.10471626,0.31891143
0.10446206,0.31889322
0.10420797,0.31887484
0.10395399,0.31885629
0.10370013,0.31883757
0.10344639,0.31881868
0.10319275,0.31879962
0.10293923,0.31878038
0.10268583,0.31876098
0.10243253,0.31874140
0.10217935,0.31872166
0.10192629,0.31870174
0.10167334,0.31868165
0.10142050,0.31866139
0.10116778,0.31864096
0.10091517,0.31862036
0.10066267,0.31859959
